
cluster1[0.4334061813614267, 0.40413697869280274, 0.7479679273845772, 0.49379115618255, 0.08873161710949073, 0.05502144238376627, 0.3577236857924696, 0.8097965971713335, 0.41272916843286067, 0.30590126293195774, 0.6202120187088982, 0.4308134014705911, 0.708023320621657, 0.6116878084649621, 0.6569343879383227, 0.16692199766616]
cluster2[0.9319176250165412, 0.8862461974563599, 0.30000278009071046, 0.24139789496156716, 0.3880140877615651, 0.4018618252615578, 0.905175125090306, 0.45211244169834675, 0.9108394680555781, 0.7900770745346621, 0.7573413227261908, 0.43829050087871524, 0.761233747730625, 0.5237200261904846, 0.284420827287886, 0.7359661857390472]
cluster3[0.3237561138707693, 0.08933677043810684, 0.5722503225985828, 0.38800231872138413, 0.17708323506313017, 0.11571579851150593, 0.06174109123621074, 0.7710866679243331, 0.5607735283578562, 0.11178464182066616, 0.09962014133445951, 0.2765691448681308, 0.8373458112539183, 0.034104484394917534, 0.36154283526381725, 0.9228855335723212]
cluster4[0.8787030855268604, 0.984016375505603, 0.3635216246124279, 0.5312806648107447, 0.36465950803404923, 0.575253960719579, 0.5418560366587551, 0.9974406881457551, 0.13502908020142879, 0.9096245687067679, 0.36892348980543377, 0.5272653688399916, 0.36194445300253664, 0.1453316290802028, 0.05393459307304993, 0.29022462305165986]
cluster5[0.5415414729050514, 0.22689044347011444, 0.6560462815880569, 0.3680133351249266, 0.591483838717087, 0.40888917062999186, 0.0940626361270619, 0.8469198314376275, 0.501579630611523, 0.3706165849154064, 0.043039932353187926, 0.9523542610705642, 0.3255480235701492, 0.4563658899536396, 0.15651996291014536, 0.33571466965830377]
cluster6[0.5629190823970395, 0.5060292813329856, 0.6161530185536549, 0.7590445756717858, 0.8950637473233649, 0.2653412385354048, 0.7906158093326504, 0.7172278255408974, 0.36413264396420075, 0.3805035523817456, 0.9498593803577746, 0.6201255464241474, 0.41670452086149967, 0.34202850350466296, 0.7198250654741681, 0.25868009299336714]
cluster7[0.6231724927562702, 0.5766342325662176, 0.23180950557136215, 0.5551495822816254, 0.00013164159935730169, 0.03236012894775142, 0.30735188363953003, 0.04578752317356938, 0.8077313250177879, 0.9945961472557868, 0.7012295645670866, 0.8280308350777003, 0.5950185147230186, 0.2785108325004222, 0.1178276870766245, 0.5516386270876087]
cluster8[0.45277866380789544, 0.7140891488959837, 0.8333753061495953, 0.8925969746589122, 0.35873414369066725, 0.40351744830551395, 0.49971443226406376, 0.2423802141566398, 0.6993689043476166, 0.8225834735211783, 0.47316890769071895, 0.9297317831773028, 0.01733149277072532, 0.05432522588088695, 0.1648243143689122, 0.0051182350044726155]
cluster9[0.6264376369504805, 0.06984262160016341, 0.09823510568460403, 0.13542921744950354, 0.0504096254316877, 0.9542388634532178, 0.11102185044640189, 0.9292370427156853, 0.34445106983431417, 0.4773492761558762, 0.7158431992827784, 0.5901883210049245, 0.6703504108087825, 0.8538092976158483, 0.41028727733210923, 0.8333761795699338]
cluster10[0.0662346139549872, 0.47490367967041147, 0.34408204365935224, 0.43161426363346744, 0.36224530562056345, 0.5924850521130017, 0.9988923504000556, 0.46367787767938573, 0.8642639761857017, 0.23732576843775566, 0.9870748816942264, 0.15379643319249514, 0.19847491832589148, 0.06072568854004001, 0.6939470920988685, 0.779049860280179]
cluster11[0.6944272917351249, 0.3271805141172849, 0.6284032934143415, 0.22601199304270547, 0.8406136825572059, 0.7746754478653437, 0.758598839132081, 0.2137242279469609, 0.9025187191378136, 0.4506659794478618, 0.38967630421336197, 0.6595326171276089, 0.5249492034538067, 0.08575401586867915, 0.27502827140499675, 0.5303823977890374]
cluster12[0.9668447937067126, 0.27983483221816874, 0.4042647210625253, 0.9434708006923989, 0.5180907650380947, 0.4044094332425491, 0.2021500448860949, 0.2449377145042857, 0.9864055263551801, 0.773480960401075, 0.5962241816782424, 0.9057706509177431, 0.4046424846665293, 0.09857882116109584, 0.646272284476003, 0.21476375331963593]
cluster13[0.06697655643930944, 0.5188874394004797, 0.6395050205852355, 0.9413249956517167, 0.2538541305470089, 0.5471624841479369, 0.8333931925760344, 0.20988789000771102, 0.47489662493646545, 0.9116925813682696, 0.7671699176603224, 0.5022625933216921, 0.9324066138321039, 0.23097407790681979, 0.49400642384162485, 0.9416045041922408]
cluster14[0.3813255600357712, 0.5551761485473073, 0.5581116430947622, 0.6048617216931939, 0.5521954633471676, 0.5412282346620524, 0.9377472191117098, 0.3612046394446218, 0.20331395644890138, 0.711562482609051, 0.8279399351471068, 0.2763411858137582, 0.7927236177779535, 0.1288689672216925, 0.27149065199517497, 0.2818161281566336]
cluster15[0.6938585606219435, 0.7548185336066239, 0.8609043738187574, 0.2515253247041441, 0.3845805681807305, 0.7497276946437936, 0.24116554059137496, 0.5039417602693324, 0.08390137016218246, 0.7124201951980201, 0.10702456087155787, 0.6537084809398765, 0.7119832192388038, 0.18127013337501718, 0.6491671529805574, 0.9686286617333704]
cluster16[0.7462547468995595, 0.9575455570547795, 0.3734245698620181, 0.6961131704398658, 0.6179511062831244, 0.3082724738824473, 0.5370787899467615, 0.33351454396892477, 0.09423784762970899, 0.3749639805088991, 0.8273032595844234, 0.8043873868708085, 0.2558156380324057, 0.7942905728035325, 0.39430993510086754, 0.6894023136616496]
cluster17[0.18466560018388334, 0.9699867877509099, 0.9966287581134357, 0.7737843487868313, 0.4795905046003427, 0.9948682484656948, 0.41761161992567786, 0.053625563899038275, 0.08933557937021652, 0.5091075541484984, 0.44019349422568776, 0.7187207904268147, 0.41166615189557876, 0.8404005719579413, 0.2538577461682344, 0.27718978331413857]
cluster18[0.7802166995553288, 0.7500350086106005, 0.3070549316406198, 0.9954706617691985, 0.764995625849986, 0.33766203054377364, 0.7168788136949857, 0.24627638444262967, 0.2097734541285956, 0.3182917675439033, 0.09977068714873427, 0.2134328602612442, 0.5655687380326122, 0.066028475531001, 0.2963285207554748, 0.10405006467331313]
cluster19[0.3285688537922892, 0.3876250567258406, 0.1440729067618164, 0.5418702064881116, 0.12122853670699174, 0.8025258698233994, 0.35597115250624956, 0.923626219693705, 0.05554787801738925, 0.7408272168819686, 0.9469894324847242, 0.639752406481478, 0.875457140748368, 0.524226235702227, 0.3507665975458114, 0.347279861707943]
cluster20[0.9881713364362397, 0.26540143414106065, 0.17456770941775002, 0.18706467897649992, 0.4721855066165739, 0.8928599688231179, 0.3565751677975263, 0.873167141658039, 0.8662240319903117, 0.9862774088898622, 0.1357904286358783, 0.05089222496151247, 0.62465599362336, 0.2528119737043619, 0.23436484200065832, 0.007970859878890457]
cluster21[0.8387773633803658, 0.5927279428799982, 0.0007013539449173267, 0.28295976590092187, 0.7369748126715936, 0.9524401575749784, 0.14333496355410658, 0.6557420297810755, 0.2612176995835157, 0.8910829214313412, 0.8900314967528091, 0.4328145306294223, 0.41379609592083766, 0.8920782553211107, 0.5367797349088663, 0.6651196690144067]
cluster22[0.9794237038826665, 0.3576257537048311, 0.8380825269436091, 0.2367146007789741, 0.6347514467235005, 0.2652946452437557, 0.09809265294913494, 0.259700444230465, 0.9561414126404328, 0.618699834663092, 0.40279045248017087, 0.3057909098051531, 0.6650403971959822, 0.7550882382762975, 0.49645280963940375, 0.9263580081607221]
cluster23[0.9661788370392554, 0.45307536539074844, 0.3133492653546861, 0.4305441899525507, 0.6970674896339135, 0.874023544361589, 0.6353697165892651, 0.9163196662041445, 0.26678253807660546, 0.08602040130078625, 0.43547547120370733, 0.5135229211630121, 0.585850810156654, 0.8598262581914704, 0.631259594263099, 0.5817184208449568]
cluster24[0.35054279064177474, 0.37091171050269334, 0.30090291145803594, 0.24676584552507208, 0.09011936089530714, 0.26271205231833816, 0.2801901099345504, 0.808690796395959, 0.21705423933397916, 0.3630941999262468, 0.04538701643387488, 0.20296664925197727, 0.034980568085855035, 0.19688959303716114, 0.6203291430358111, 0.20653250177195015]
cluster25[0.7521521781251375, 0.6243675195914706, 0.4930930323687638, 0.968434033019234, 0.12894526539946882, 0.8566340413356677, 0.7353934043681741, 0.6860258203477453, 0.9103845534968346, 0.18519325838668377, 0.08184290629252722, 0.6858582670496671, 0.40995644847812973, 0.24363013410564271, 0.8597370053980394, 0.8143068654501691]
cluster26[0.46376419844142824, 0.7870547782658073, 0.3535795714669464, 0.2599117851987076, 0.6256761557748131, 0.7057833956161851, 0.16365869846091263, 0.41888220908596674, 0.2933670802332785, 0.3283476602173875, 0.9323418130306372, 0.31519574609111534, 0.7090714329872898, 0.7266988314065708, 0.833282723701873, 0.5853326110433038]
cluster27[0.13160150878647603, 0.906993194296701, 0.6465223299529168, 0.3008297193520969, 0.6271717768747966, 0.813142705339308, 0.7858356258160574, 0.2522862243518387, 0.6905199649656315, 0.024709623739239017, 0.43423216477680193, 0.3395944778332075, 0.17888628218258207, 0.5248875560233052, 0.7111376935400822, 0.15119608125655515]
cluster28[0.37327812646980596, 0.1714517046616526, 0.5293317113484955, 0.3673126258505054, 0.14939528223642684, 0.965541327514521, 0.060805458626749354, 0.1642169107507263, 0.6786661570179264, 0.5384369318870298, 0.6052559886152398, 0.9908365273322488, 0.8247923347628665, 0.6463138611150684, 0.9218895049572912, 0.97814760563214]
cluster29[0.8832365367983459, 0.35674846989716, 0.9151129442523522, 0.9227273176972823, 0.5403794470307276, 0.9949113963529771, 0.9071750497421637, 0.8720150858356344, 0.5020989154233492, 0.00678841703673394, 0.7773085846508925, 0.5118778806266285, 0.943356931225586, 0.5779435758671437, 0.5023697518311797, 0.6856401334362489]
cluster30[0.7118920045162863, 0.42715386266768407, 0.05981833130032144, 0.8053754154250307, 0.08312771727992285, 0.7135893692781756, 0.8882580180146811, 0.13145357653462464, 0.7362932037893911, 0.2764468040432023, 0.8800471092991416, 0.18380125419499982, 0.008982884367500499, 0.5832963157989103, 0.051320394128539504, 0.5986544745746257]
cluster31[0.8216970579455983, 0.5640369596345033, 0.44660235401876636, 0.39801092931238613, 0.28418194391362717, 0.07931470803765894, 0.014787362251351355, 0.23641063632750914, 0.9112339213003304, 0.5930147647832642, 0.973513915331594, 0.2120360660517483, 0.21599390593686207, 0.28806918673960535, 0.815232732819243, 0.7208341814686319]
cluster32[0.08459201186222576, 0.9350974452304097, 0.8521047573751881, 0.3692386768791005, 0.10918092661147838, 0.8121413703935836, 0.06474937833376615, 0.5277747837043145, 0.821508941593964, 0.8969371120466345, 0.8494744142091811, 0.5330495568371602, 0.23488332936312462, 0.1340387979854224, 0.7771763110021795, 0.5816633770007559]
